Date.x,Time.x,Temp.x,mV,pH,Date_Time,Date.y,Time.y,Dissolved_Oxygen_Concentration,Temp.y,Date,Time,Low_Range_micro_siemens_per_centimeter,High_Range_micro_siemens_per_centimeter,Temp_Celcius
21-10-22,12:50:00,26.38,-29.89,7.5,2022-10-21T12:50:00Z,21-10-22,12:50:00,2.41,26.28,21-10-22,12:50:00,2522.4,2545.4,26.66
21-10-22,13:00:00,26.38,-29.52,7.5,2022-10-21T13:00:00Z,21-10-22,13:00:00,2.65,26.3,21-10-22,13:00:00,2517.7,2538.7,26.72
21-10-22,13:10:00,26.45,-30.28,7.51,2022-10-21T13:10:00Z,21-10-22,13:10:00,2.49,26.3,21-10-22,13:10:00,2522.4,2546,26.73
21-10-22,13:20:00,26.43,-30.34,7.51,2022-10-21T13:20:00Z,21-10-22,13:20:00,2.72,26.32,21-10-22,13:20:00,2528.9,2550.4,26.82
21-10-22,13:30:00,26.72,-31.42,7.53,2022-10-21T13:30:00Z,21-10-22,13:30:00,3.28,26.38,21-10-22,13:30:00,2546,2568.8,26.87
21-10-22,13:40:00,26.77,-32.42,7.54,2022-10-21T13:40:00Z,21-10-22,13:40:00,3.87,26.42,21-10-22,13:40:00,2570.3,2594.1,26.93
21-10-22,13:50:00,26.77,-32.81,7.55,2022-10-21T13:50:00Z,21-10-22,13:50:00,3.68,26.44,21-10-22,13:50:00,2561.4,2584.9,26.93
21-10-22,14:00:00,26.77,-33.27,7.56,2022-10-21T14:00:00Z,21-10-22,14:00:00,3.81,26.44,21-10-22,14:00:00,2563.8,2586.7,26.87
21-10-22,14:10:00,26.72,-32.91,7.55,2022-10-21T14:10:00Z,21-10-22,14:10:00,4.03,26.46,21-10-22,14:10:00,2557.2,2581.2,26.92
21-10-22,14:20:00,26.55,-32.31,7.54,2022-10-21T14:20:00Z,21-10-22,14:20:00,2.63,26.46,21-10-22,14:20:00,2528.9,2550.4,26.82
21-10-22,14:30:00,26.55,-32.34,7.54,2022-10-21T14:30:00Z,21-10-22,14:30:00,2.82,26.44,21-10-22,14:30:00,2530.6,2552.8,26.88
21-10-22,14:40:00,26.57,-31.67,7.53,2022-10-21T14:40:00Z,21-10-22,14:40:00,3.24,26.46,21-10-22,14:40:00,2524.1,2546,26.85
21-10-22,14:50:00,26.6,-32.34,7.54,2022-10-21T14:50:00Z,21-10-22,14:50:00,2.83,26.48,21-10-22,14:50:00,2530.6,2552.8,26.92
21-10-22,15:00:00,26.62,-32.34,7.54,2022-10-21T15:00:00Z,21-10-22,15:00:00,2.87,26.52,21-10-22,15:00:00,2528.9,2549.7,26.92
21-10-22,15:10:00,26.6,-32.25,7.54,2022-10-21T15:10:00Z,21-10-22,15:10:00,2.75,26.54,21-10-22,15:10:00,2528.9,2552.2,26.93
21-10-22,15:20:00,26.57,-31.25,7.53,2022-10-21T15:20:00Z,21-10-22,15:20:00,2.81,26.52,21-10-22,15:20:00,2530.6,2552.2,26.96
21-10-22,15:30:00,26.62,-31.17,7.52,2022-10-21T15:30:00Z,21-10-22,15:30:00,2.78,26.56,21-10-22,15:30:00,2528.9,2551,27.01
21-10-22,15:40:00,26.65,-31.38,7.53,2022-10-21T15:40:00Z,21-10-22,15:40:00,2.72,26.56,21-10-22,15:40:00,2524.1,2546.7,26.96
21-10-22,15:50:00,26.65,-31.39,7.53,2022-10-21T15:50:00Z,21-10-22,15:50:00,2.45,26.54,21-10-22,15:50:00,2524.1,2547.3,26.97
21-10-22,16:00:00,26.62,-31.7,7.53,2022-10-21T16:00:00Z,21-10-22,16:00:00,2.58,26.56,21-10-22,16:00:00,2526.5,2547.9,26.98
21-10-22,16:10:00,26.7,-31.97,7.54,2022-10-21T16:10:00Z,21-10-22,16:10:00,2.45,26.58,21-10-22,16:10:00,2521.8,2543,27.02
21-10-22,16:20:00,26.62,-32.27,7.54,2022-10-21T16:20:00Z,21-10-22,16:20:00,2.35,26.58,21-10-22,16:20:00,2533,2554.7,27.03
21-10-22,16:30:00,26.72,-32.03,7.54,2022-10-21T16:30:00Z,21-10-22,16:30:00,2.5,26.6,21-10-22,16:30:00,2533,2556.5,27.02
21-10-22,16:40:00,26.74,-32.49,7.55,2022-10-21T16:40:00Z,21-10-22,16:40:00,2.33,26.64,21-10-22,16:40:00,2478.8,2509.1,27.06
21-10-22,16:50:00,26.74,-32.78,7.55,2022-10-21T16:50:00Z,21-10-22,16:50:00,2.31,26.64,21-10-22,16:50:00,2477,2495.6,27.03
21-10-22,17:00:00,26.74,-32.64,7.55,2022-10-21T17:00:00Z,21-10-22,17:00:00,3,26.66,21-10-22,17:00:00,2538.9,2561.4,27.08
21-10-22,17:10:00,26.79,-32.67,7.55,2022-10-21T17:10:00Z,21-10-22,17:10:00,2.96,26.68,21-10-22,17:10:00,2536.5,2559.6,27.07
21-10-22,17:20:00,26.79,-32.67,7.55,2022-10-21T17:20:00Z,21-10-22,17:20:00,2.94,26.68,21-10-22,17:20:00,2541.3,2563.3,27.09
21-10-22,17:30:00,26.77,-32.42,7.54,2022-10-21T17:30:00Z,21-10-22,17:30:00,2.65,26.68,21-10-22,17:30:00,2541.3,2564.5,27.12
21-10-22,17:40:00,26.77,-31.89,7.54,2022-10-21T17:40:00Z,21-10-22,17:40:00,2.69,26.68,21-10-22,17:40:00,2538.9,2562.1,27.07
21-10-22,17:50:00,26.79,-32.08,7.54,2022-10-21T17:50:00Z,21-10-22,17:50:00,2.56,26.68,21-10-22,17:50:00,2538.9,2563.9,27.08
21-10-22,18:00:00,26.79,-32.11,7.54,2022-10-21T18:00:00Z,21-10-22,18:00:00,2.43,26.68,21-10-22,18:00:00,2543.6,2566.4,27.09
21-10-22,18:10:00,26.79,-31.77,7.53,2022-10-21T18:10:00Z,21-10-22,18:10:00,2.42,26.7,21-10-22,18:10:00,2541.3,2565.8,27.07
21-10-22,18:20:00,26.79,-31.86,7.54,2022-10-21T18:20:00Z,21-10-22,18:20:00,2.27,26.68,21-10-22,18:20:00,2541.3,2566.4,27.08
21-10-22,18:30:00,26.79,-31.41,7.53,2022-10-21T18:30:00Z,21-10-22,18:30:00,2.27,26.68,21-10-22,18:30:00,2541.3,2565.8,27.07
21-10-22,18:40:00,26.79,-31,7.52,2022-10-21T18:40:00Z,21-10-22,18:40:00,1.98,26.68,21-10-22,18:40:00,2541.3,2564.5,27.06
21-10-22,18:50:00,26.79,-31.2,7.52,2022-10-21T18:50:00Z,21-10-22,18:50:00,2.48,26.68,21-10-22,18:50:00,2541.3,2565.8,27.06
21-10-22,19:00:00,26.77,-31.09,7.52,2022-10-21T19:00:00Z,21-10-22,19:00:00,2.43,26.68,21-10-22,19:00:00,2541.3,2564.5,27.04
21-10-22,19:10:00,26.77,-30.8,7.52,2022-10-21T19:10:00Z,21-10-22,19:10:00,2.08,26.68,21-10-22,19:10:00,2538.9,2563.9,27.04
21-10-22,19:20:00,26.77,-30.92,7.52,2022-10-21T19:20:00Z,21-10-22,19:20:00,1.82,26.68,21-10-22,19:20:00,2541.3,2564.5,27.03
21-10-22,19:30:00,26.74,-30.78,7.52,2022-10-21T19:30:00Z,21-10-22,19:30:00,1.87,26.66,21-10-22,19:30:00,2541.3,2563.9,27.02
21-10-22,19:40:00,26.74,-30.42,7.51,2022-10-21T19:40:00Z,21-10-22,19:40:00,1.51,26.66,21-10-22,19:40:00,2541.3,2564.5,27.02
21-10-22,19:50:00,26.74,-30.97,7.52,2022-10-21T19:50:00Z,21-10-22,19:50:00,1.72,26.66,21-10-22,19:50:00,2538.9,2562.1,26.99
21-10-22,20:00:00,26.72,-30.58,7.51,2022-10-21T20:00:00Z,21-10-22,20:00:00,1.93,26.64,21-10-22,20:00:00,2537.1,2561.4,26.99
21-10-22,20:10:00,26.72,-30.34,7.51,2022-10-21T20:10:00Z,21-10-22,20:10:00,1.75,26.62,21-10-22,20:10:00,2537.1,2560.8,26.98
21-10-22,20:20:00,26.7,-30.16,7.51,2022-10-21T20:20:00Z,21-10-22,20:20:00,1.63,26.62,21-10-22,20:20:00,2536.5,2559.6,26.96
21-10-22,20:30:00,26.67,-30.3,7.51,2022-10-21T20:30:00Z,21-10-22,20:30:00,1.57,26.6,21-10-22,20:30:00,2534.8,2559,26.94
21-10-22,20:40:00,26.67,-30,7.5,2022-10-21T20:40:00Z,21-10-22,20:40:00,1.58,26.58,21-10-22,20:40:00,2534.8,2557.7,26.94
21-10-22,20:50:00,26.65,-29.72,7.5,2022-10-21T20:50:00Z,21-10-22,20:50:00,1.34,26.58,21-10-22,20:50:00,2532.4,2557.1,26.91
21-10-22,21:00:00,26.65,-29.92,7.5,2022-10-21T21:00:00Z,21-10-22,21:00:00,1.4,26.56,21-10-22,21:00:00,2532.4,2554.7,26.89
21-10-22,21:10:00,26.62,-29.94,7.5,2022-10-21T21:10:00Z,21-10-22,21:10:00,1.48,26.54,21-10-22,21:10:00,2532.4,2555.9,26.89
21-10-22,21:20:00,26.62,-30.03,7.5,2022-10-21T21:20:00Z,21-10-22,21:20:00,1.21,26.54,21-10-22,21:20:00,2532.4,2554.7,26.88
21-10-22,21:30:00,26.6,-29.88,7.5,2022-10-21T21:30:00Z,21-10-22,21:30:00,1.02,26.52,21-10-22,21:30:00,2530.6,2554,26.86
21-10-22,21:40:00,26.57,-29.95,7.5,2022-10-21T21:40:00Z,21-10-22,21:40:00,1.36,26.5,21-10-22,21:40:00,2528.3,2552.2,26.85
21-10-22,21:50:00,26.57,-29.69,7.5,2022-10-21T21:50:00Z,21-10-22,21:50:00,1.16,26.48,21-10-22,21:50:00,2528.3,2552.2,26.83
21-10-22,22:00:00,26.55,-29.77,7.5,2022-10-21T22:00:00Z,21-10-22,22:00:00,1.35,26.48,21-10-22,22:00:00,2528.3,2552.2,26.82
21-10-22,22:10:00,26.55,-29.77,7.5,2022-10-21T22:10:00Z,21-10-22,22:10:00,1.27,26.46,21-10-22,22:10:00,2528.3,2550.4,26.81
21-10-22,22:20:00,26.52,-29.72,7.5,2022-10-21T22:20:00Z,21-10-22,22:20:00,1.22,26.46,21-10-22,22:20:00,2525.9,2549.7,26.8
21-10-22,22:30:00,26.52,-29.49,7.5,2022-10-21T22:30:00Z,21-10-22,22:30:00,1.19,26.44,21-10-22,22:30:00,2525.9,2548.5,26.77
21-10-22,22:40:00,26.5,-29.24,7.49,2022-10-21T22:40:00Z,21-10-22,22:40:00,0.91,26.42,21-10-22,22:40:00,2521.8,2546.7,26.75
21-10-22,22:50:00,26.48,-30.31,7.51,2022-10-21T22:50:00Z,21-10-22,22:50:00,0.76,26.4,21-10-22,22:50:00,2524.1,2547.3,26.73
21-10-22,23:00:00,26.48,-29.64,7.5,2022-10-21T23:00:00Z,21-10-22,23:00:00,0.71,26.38,21-10-22,23:00:00,2523.6,2546.7,26.73
21-10-22,23:10:00,26.45,-29.66,7.5,2022-10-21T23:10:00Z,21-10-22,23:10:00,0.8,26.38,21-10-22,23:10:00,2513.5,2539.3,26.72
21-10-22,23:20:00,26.45,-29.56,7.5,2022-10-21T23:20:00Z,21-10-22,23:20:00,0.57,26.36,21-10-22,23:20:00,2517.7,2541.1,26.71
21-10-22,23:30:00,26.43,-29.31,7.49,2022-10-21T23:30:00Z,21-10-22,23:30:00,0.57,26.36,21-10-22,23:30:00,2515.3,2540.5,26.7
21-10-22,23:40:00,26.43,-29.44,7.5,2022-10-21T23:40:00Z,21-10-22,23:40:00,0.75,26.34,21-10-22,23:40:00,2517.1,2542.4,26.69
21-10-22,23:50:00,26.43,-30.03,7.51,2022-10-21T23:50:00Z,21-10-22,23:50:00,0.46,26.34,21-10-22,23:50:00,2517.1,2541.7,26.69
22-10-22,00:00:00,26.4,-30.3,7.51,2022-10-22T00:00:00Z,22-10-22,00:00:00,1.02,26.34,22-10-22,00:00:00,2517.1,2541.1,26.67
22-10-22,00:10:00,26.4,-29.75,7.5,2022-10-22T00:10:00Z,22-10-22,00:10:00,0.93,26.32,22-10-22,00:10:00,2517.1,2539.9,26.66
22-10-22,00:20:00,26.38,-29.95,7.5,2022-10-22T00:20:00Z,22-10-22,00:20:00,0.78,26.3,22-10-22,00:20:00,2517.1,2539.9,26.64
22-10-22,00:30:00,26.38,-29.64,7.5,2022-10-22T00:30:00Z,22-10-22,00:30:00,0.75,26.3,22-10-22,00:30:00,2512.9,2535,26.62
22-10-22,00:40:00,26.35,-29.63,7.5,2022-10-22T00:40:00Z,22-10-22,00:40:00,0.68,26.26,22-10-22,00:40:00,2508.8,2531.3,26.6
22-10-22,00:50:00,26.33,-29.7,7.5,2022-10-22T00:50:00Z,22-10-22,00:50:00,0.7,26.26,22-10-22,00:50:00,2506.4,2529.4,26.57
22-10-22,01:00:00,26.3,-29.36,7.49,2022-10-22T01:00:00Z,22-10-22,01:00:00,0.68,26.24,22-10-22,01:00:00,2504.7,2527.6,26.56
22-10-22,01:10:00,26.3,-29.47,7.5,2022-10-22T01:10:00Z,22-10-22,01:10:00,0.4,26.22,22-10-22,01:10:00,2508.8,2530.7,26.56
22-10-22,01:20:00,26.3,-29.45,7.5,2022-10-22T01:20:00Z,22-10-22,01:20:00,0.82,26.22,22-10-22,01:20:00,2511.2,2530.7,26.56
22-10-22,01:30:00,26.3,-29.3,7.49,2022-10-22T01:30:00Z,22-10-22,01:30:00,0.75,26.22,22-10-22,01:30:00,2511.2,2532.5,26.56
22-10-22,01:40:00,26.3,-28.91,7.49,2022-10-22T01:40:00Z,22-10-22,01:40:00,0.54,26.22,22-10-22,01:40:00,2511.2,2533.1,26.56
22-10-22,01:50:00,26.28,-29.11,7.49,2022-10-22T01:50:00Z,22-10-22,01:50:00,0.75,26.22,22-10-22,01:50:00,2511.2,2532.5,26.56
22-10-22,02:00:00,26.28,-28.84,7.49,2022-10-22T02:00:00Z,22-10-22,02:00:00,0.71,26.2,22-10-22,02:00:00,2515.3,2537.4,26.55
22-10-22,02:10:00,26.28,-28.95,7.49,2022-10-22T02:10:00Z,22-10-22,02:10:00,0.7,26.2,22-10-22,02:10:00,2514.7,2538,26.54
22-10-22,02:20:00,26.28,-28.92,7.49,2022-10-22T02:20:00Z,22-10-22,02:20:00,0.69,26.2,22-10-22,02:20:00,2512.9,2535,26.55
22-10-22,02:30:00,26.26,-28.63,7.48,2022-10-22T02:30:00Z,22-10-22,02:30:00,0.62,26.18,22-10-22,02:30:00,2510.6,2532.5,26.54
22-10-22,02:40:00,26.26,-28.41,7.48,2022-10-22T02:40:00Z,22-10-22,02:40:00,0.66,26.18,22-10-22,02:40:00,2514.7,2535.6,26.54
22-10-22,02:50:00,26.26,-28.3,7.48,2022-10-22T02:50:00Z,22-10-22,02:50:00,0.63,26.18,22-10-22,02:50:00,2514.7,2536.2,26.52
22-10-22,03:00:00,26.26,-28.25,7.48,2022-10-22T03:00:00Z,22-10-22,03:00:00,0.54,26.16,22-10-22,03:00:00,2514.7,2537.4,26.51
22-10-22,03:10:00,26.26,-28.09,7.47,2022-10-22T03:10:00Z,22-10-22,03:10:00,0.45,26.16,22-10-22,03:10:00,2512.9,2535,26.5
22-10-22,03:20:00,26.23,-28.34,7.48,2022-10-22T03:20:00Z,22-10-22,03:20:00,0.69,26.16,22-10-22,03:20:00,2510.6,2533.1,26.49
22-10-22,03:30:00,26.23,-28.59,7.48,2022-10-22T03:30:00Z,22-10-22,03:30:00,0.45,26.14,22-10-22,03:30:00,2514.7,2536.8,26.49
22-10-22,03:40:00,26.23,-28.7,7.48,2022-10-22T03:40:00Z,22-10-22,03:40:00,0.59,26.14,22-10-22,03:40:00,2512.9,2535,26.49
22-10-22,03:50:00,26.23,-28.52,7.48,2022-10-22T03:50:00Z,22-10-22,03:50:00,0.73,26.14,22-10-22,03:50:00,2510.6,2532.5,26.49
22-10-22,04:00:00,26.21,-28.13,7.47,2022-10-22T04:00:00Z,22-10-22,04:00:00,0.68,26.12,22-10-22,04:00:00,2512.9,2535,26.46
22-10-22,04:10:00,26.21,-28.33,7.48,2022-10-22T04:10:00Z,22-10-22,04:10:00,0.6,26.12,22-10-22,04:10:00,2508.2,2530,26.46
22-10-22,04:20:00,26.18,-28.5,7.48,2022-10-22T04:20:00Z,22-10-22,04:20:00,0.74,26.12,22-10-22,04:20:00,2508.8,2530.7,26.46
22-10-22,04:30:00,26.18,-28.13,7.47,2022-10-22T04:30:00Z,22-10-22,04:30:00,0.6,26.1,22-10-22,04:30:00,2506.4,2528.2,26.44
22-10-22,04:40:00,26.16,-28.11,7.47,2022-10-22T04:40:00Z,22-10-22,04:40:00,0.68,26.1,22-10-22,04:40:00,2506.4,2528.2,26.43
22-10-22,04:50:00,26.16,-28,7.47,2022-10-22T04:50:00Z,22-10-22,04:50:00,0.63,26.08,22-10-22,04:50:00,2502.3,2522.7,26.4
22-10-22,05:00:00,26.13,-27.74,7.47,2022-10-22T05:00:00Z,22-10-22,05:00:00,0.59,26.06,22-10-22,05:00:00,2500,2522.1,26.39
22-10-22,05:10:00,26.13,-27.74,7.47,2022-10-22T05:10:00Z,22-10-22,05:10:00,0.65,26.04,22-10-22,05:10:00,2504.1,2525.7,26.39
22-10-22,05:20:00,26.13,-27.91,7.47,2022-10-22T05:20:00Z,22-10-22,05:20:00,0.67,26.04,22-10-22,05:20:00,2504.1,2527,26.38
22-10-22,05:30:00,26.11,-27.61,7.46,2022-10-22T05:30:00Z,22-10-22,05:30:00,0.66,26.02,22-10-22,05:30:00,2508.2,2531.9,26.36
22-10-22,05:40:00,26.11,-27.74,7.47,2022-10-22T05:40:00Z,22-10-22,05:40:00,0.67,26.02,22-10-22,05:40:00,2506.4,2529.4,26.36
22-10-22,05:50:00,26.11,-27.67,7.47,2022-10-22T05:50:00Z,22-10-22,05:50:00,0.64,26.02,22-10-22,05:50:00,2506.4,2528.2,26.35
22-10-22,06:00:00,26.08,-27.53,7.46,2022-10-22T06:00:00Z,22-10-22,06:00:00,0.68,26.02,22-10-22,06:00:00,2506.4,2529.4,26.35
22-10-22,06:10:00,26.08,-27.34,7.46,2022-10-22T06:10:00Z,22-10-22,06:10:00,0.49,26,22-10-22,06:10:00,2504.1,2525.7,26.35
22-10-22,06:20:00,26.08,-27.47,7.46,2022-10-22T06:20:00Z,22-10-22,06:20:00,0.63,26,22-10-22,06:20:00,2504.1,2525.7,26.34
22-10-22,06:30:00,26.06,-27.27,7.46,2022-10-22T06:30:00Z,22-10-22,06:30:00,0.53,26,22-10-22,06:30:00,2502.3,2522.7,26.33
22-10-22,06:40:00,26.06,-27.36,7.46,2022-10-22T06:40:00Z,22-10-22,06:40:00,0.53,25.98,22-10-22,06:40:00,2500,2520.2,26.31
22-10-22,06:50:00,26.06,-27.27,7.46,2022-10-22T06:50:00Z,22-10-22,06:50:00,0.49,25.98,22-10-22,06:50:00,2500,2521.4,26.31
22-10-22,07:00:00,26.06,-27.03,7.46,2022-10-22T07:00:00Z,22-10-22,07:00:00,0.55,25.98,22-10-22,07:00:00,2500,2522.1,26.3
22-10-22,07:10:00,26.04,-27.2,7.46,2022-10-22T07:10:00Z,22-10-22,07:10:00,0.57,25.96,22-10-22,07:10:00,2498.2,2519.6,26.3
22-10-22,07:20:00,26.04,-27.25,7.46,2022-10-22T07:20:00Z,22-10-22,07:20:00,0.37,25.96,22-10-22,07:20:00,2366.9,2386,26.29
22-10-22,07:30:00,26.04,-27,7.45,2022-10-22T07:30:00Z,22-10-22,07:30:00,0.44,25.96,22-10-22,07:30:00,2500,2519.6,26.29
22-10-22,07:40:00,26.04,-27.05,7.46,2022-10-22T07:40:00Z,22-10-22,07:40:00,0.36,25.94,22-10-22,07:40:00,2497.6,2517.7,26.28
22-10-22,07:50:00,26.01,-27.05,7.46,2022-10-22T07:50:00Z,22-10-22,07:50:00,0.32,25.94,22-10-22,07:50:00,2495.8,2517.7,26.28
22-10-22,08:00:00,26.01,-26.92,7.45,2022-10-22T08:00:00Z,22-10-22,08:00:00,0.44,25.94,22-10-22,08:00:00,2493.5,2515.9,26.27
22-10-22,08:10:00,26.01,-26.88,7.45,2022-10-22T08:10:00Z,22-10-22,08:10:00,0.51,25.92,22-10-22,08:10:00,2495.8,2515.3,26.27
22-10-22,08:20:00,26.01,-26.92,7.45,2022-10-22T08:20:00Z,22-10-22,08:20:00,0.49,25.92,22-10-22,08:20:00,2495.8,2517.1,26.28
22-10-22,08:30:00,26.01,-26.81,7.45,2022-10-22T08:30:00Z,22-10-22,08:30:00,0.4,25.94,22-10-22,08:30:00,2495.8,2517.1,26.29
22-10-22,08:40:00,26.04,-27.27,7.46,2022-10-22T08:40:00Z,22-10-22,08:40:00,0.44,25.94,22-10-22,08:40:00,2500,2519,26.31
22-10-22,08:50:00,26.06,-26.77,7.45,2022-10-22T08:50:00Z,22-10-22,08:50:00,0.49,25.96,22-10-22,08:50:00,2497.6,2519.6,26.34
22-10-22,09:00:00,26.08,-27.55,7.46,2022-10-22T09:00:00Z,22-10-22,09:00:00,0.6,26,22-10-22,09:00:00,2500,2520.2,26.36
22-10-22,09:10:00,26.11,-27.55,7.46,2022-10-22T09:10:00Z,22-10-22,09:10:00,0.63,26.02,22-10-22,09:10:00,2500,2520.8,26.39
22-10-22,09:20:00,26.16,-27.78,7.47,2022-10-22T09:20:00Z,22-10-22,09:20:00,1.12,26.06,22-10-22,09:20:00,2504.1,2523.9,26.45
22-10-22,09:30:00,26.18,-27.77,7.47,2022-10-22T09:30:00Z,22-10-22,09:30:00,1.19,26.08,22-10-22,09:30:00,2504.1,2525.1,26.49
22-10-22,09:40:00,26.21,-28.25,7.48,2022-10-22T09:40:00Z,22-10-22,09:40:00,1.42,26.12,22-10-22,09:40:00,2506.4,2526.4,26.51
22-10-22,09:50:00,26.28,-28.42,7.48,2022-10-22T09:50:00Z,22-10-22,09:50:00,1.21,26.16,22-10-22,09:50:00,2508.2,2528.8,26.57
22-10-22,10:00:00,26.33,-29.3,7.49,2022-10-22T10:00:00Z,22-10-22,10:00:00,2.04,26.22,22-10-22,10:00:00,2510.6,2531.3,26.64
22-10-22,10:10:00,26.38,-29.41,7.49,2022-10-22T10:10:00Z,22-10-22,10:10:00,2.34,26.28,22-10-22,10:10:00,2512.9,2534.4,26.7
22-10-22,10:20:00,26.45,-30.05,7.51,2022-10-22T10:20:00Z,22-10-22,10:20:00,2.48,26.34,22-10-22,10:20:00,2517.1,2538.7,26.76
22-10-22,10:30:00,26.5,-29.94,7.5,2022-10-22T10:30:00Z,22-10-22,10:30:00,2.65,26.38,22-10-22,10:30:00,2518.8,2541.1,26.78
22-10-22,10:40:00,26.52,-30.03,7.5,2022-10-22T10:40:00Z,22-10-22,10:40:00,2.49,26.42,22-10-22,10:40:00,2521.2,2543,26.81
22-10-22,10:50:00,26.57,-30.5,7.51,2022-10-22T10:50:00Z,22-10-22,10:50:00,3.12,26.46,22-10-22,10:50:00,2525.3,2546.7,26.88
22-10-22,11:00:00,26.62,-30.16,7.51,2022-10-22T11:00:00Z,22-10-22,11:00:00,3.46,26.54,22-10-22,11:00:00,2527.7,2551,26.94
22-10-22,11:10:00,26.7,-30.16,7.51,2022-10-22T11:10:00Z,22-10-22,11:10:00,3.24,26.62,22-10-22,11:10:00,2531.8,2553.4,26.98
22-10-22,11:20:00,26.72,-30.28,7.51,2022-10-22T11:20:00Z,22-10-22,11:20:00,3.09,26.66,22-10-22,11:20:00,2531.8,2555.9,26.99
22-10-22,11:30:00,26.74,-30.89,7.52,2022-10-22T11:30:00Z,22-10-22,11:30:00,3.28,26.66,22-10-22,11:30:00,2534.2,2557.7,27.02
22-10-22,11:40:00,26.82,-30.67,7.52,2022-10-22T11:40:00Z,22-10-22,11:40:00,3.22,26.68,22-10-22,11:40:00,2536.5,2560.2,27.03
22-10-22,11:50:00,26.79,-30.7,7.52,2022-10-22T11:50:00Z,22-10-22,11:50:00,3.28,26.7,22-10-22,11:50:00,2543,2565.1,27.07
22-10-22,12:00:00,26.82,-30.47,7.51,2022-10-22T12:00:00Z,22-10-22,12:00:00,2.67,26.68,22-10-22,12:00:00,2543,2564.5,27.06
22-10-22,12:10:00,26.79,-30.24,7.51,2022-10-22T12:10:00Z,22-10-22,12:10:00,2.68,26.7,22-10-22,12:10:00,2543,2565.1,27.06
22-10-22,12:20:00,26.79,-31.16,7.52,2022-10-22T12:20:00Z,22-10-22,12:20:00,2.56,26.7,22-10-22,12:20:00,2544.8,2567.6,27.08
22-10-22,12:30:00,26.79,-31.63,7.53,2022-10-22T12:30:00Z,22-10-22,12:30:00,2.8,26.7,22-10-22,12:30:00,2547.2,2569.4,27.08
22-10-22,12:40:00,26.82,-31.81,7.53,2022-10-22T12:40:00Z,22-10-22,12:40:00,3.12,26.72,22-10-22,12:40:00,2544.8,2568.2,27.12
22-10-22,12:50:00,26.82,-33.09,7.56,2022-10-22T12:50:00Z,22-10-22,12:50:00,3.09,26.74,22-10-22,12:50:00,2549.6,2572.5,27.13
22-10-22,13:00:00,26.87,-33.28,7.56,2022-10-22T13:00:00Z,22-10-22,13:00:00,3.67,26.76,22-10-22,13:00:00,2549.6,2571.3,27.14
22-10-22,13:10:00,26.92,-34.55,7.58,2022-10-22T13:10:00Z,22-10-22,13:10:00,3.99,26.74,22-10-22,13:10:00,2556.1,2579.3,27.17
22-10-22,13:20:00,26.92,-34.49,7.58,2022-10-22T13:20:00Z,22-10-22,13:20:00,4.17,26.76,22-10-22,13:20:00,2557.8,2580.5,27.17
22-10-22,13:30:00,26.92,-34.36,7.58,2022-10-22T13:30:00Z,22-10-22,13:30:00,3.96,26.76,22-10-22,13:30:00,2562.6,2586.1,27.2
22-10-22,13:40:00,27.11,-34.72,7.58,2022-10-22T13:40:00Z,22-10-22,13:40:00,4.74,26.78,22-10-22,13:40:00,2562,2585.5,27.24
22-10-22,13:50:00,27.09,-35.33,7.59,2022-10-22T13:50:00Z,22-10-22,13:50:00,4.68,26.8,22-10-22,13:50:00,2573.2,2596,27.19
22-10-22,14:00:00,27.11,-35.39,7.59,2022-10-22T14:00:00Z,22-10-22,14:00:00,4.87,26.8,22-10-22,14:00:00,2570.9,2594.7,27.24
22-10-22,14:10:00,26.99,-35.89,7.6,2022-10-22T14:10:00Z,22-10-22,14:10:00,5.05,26.82,22-10-22,14:10:00,2569.1,2592.3,27.24
22-10-22,14:20:00,26.87,-35.09,7.59,2022-10-22T14:20:00Z,22-10-22,14:20:00,3.9,26.8,22-10-22,14:20:00,2549,2571.9,27.15
22-10-22,14:30:00,26.87,-35.88,7.6,2022-10-22T14:30:00Z,22-10-22,14:30:00,3.71,26.78,22-10-22,14:30:00,2544.8,2569.4,27.15
22-10-22,14:40:00,26.84,-35.78,7.6,2022-10-22T14:40:00Z,22-10-22,14:40:00,3.69,26.76,22-10-22,14:40:00,2543,2567.6,27.13
22-10-22,14:50:00,26.84,-36.49,7.61,2022-10-22T14:50:00Z,22-10-22,14:50:00,3.66,26.74,22-10-22,14:50:00,2542.5,2565.1,27.1
22-10-22,15:00:00,26.84,-35.8,7.6,2022-10-22T15:00:00Z,22-10-22,15:00:00,3.99,26.74,22-10-22,15:00:00,2542.5,2565.8,27.14
22-10-22,15:10:00,26.84,-35.49,7.6,2022-10-22T15:10:00Z,22-10-22,15:10:00,3.91,26.76,22-10-22,15:10:00,2542.5,2567,27.13
22-10-22,15:20:00,26.82,-34.94,7.59,2022-10-22T15:20:00Z,22-10-22,15:20:00,3.28,26.74,22-10-22,15:20:00,2542.5,2567,27.12
22-10-22,15:30:00,26.84,-35.74,7.6,2022-10-22T15:30:00Z,22-10-22,15:30:00,3.27,26.76,22-10-22,15:30:00,2540.7,2564.5,27.14
22-10-22,15:40:00,26.82,-35.59,7.6,2022-10-22T15:40:00Z,22-10-22,15:40:00,3.68,26.72,22-10-22,15:40:00,2542.5,2565.8,27.12
